ID,Rating,Rarity,Element,Name,Series,2nd Series,Weapon,2nd Weapon,Race,2nd Race,Type,HP,ATK,VA,URL
4494,9.5,SSR,Light,Volenna (SSR),Permanent,-,Sabre,-,Human,-,Balanced,1700,7500,Yū Shimamura,https://gbf.wiki/Volenna_(SSR)
2013,4.0,R,Earth,Walder,Permanent,-,Dagger,-,Human,-,Balanced,800,4000,Kappei Yamaguchi,https://gbf.wiki/Walder
3197,8.5,SR,Earth,Walder (Event),Permanent,-,Dagger,-,Human,-,Special,1020,5100,Kappei Yamaguchi,https://gbf.wiki/Walder_(Event)
2028,4.0,R,Earth,Walder (Holiday),Holiday,-,Dagger,-,Human,-,Balanced,720,4400,Kappei Yamaguchi,https://gbf.wiki/Walder_(Holiday)
2022,4.0,R,Earth,Walder (Summer),Summer,-,Dagger,-,Human,-,Balanced,720,4400,Kappei Yamaguchi,https://gbf.wiki/Walder_(Summer)
4419,9.4,SSR,Water,Wamdus,Grand,-,Staff,Axe,Harvin,-,Defense,2055,5925,Maria Naganawa,https://gbf.wiki/Wamdus
4562,10,SSR,Fire,Wamdus (Holiday),Holiday,-,Staff,Axe,Harvin,-,Attack,1152,10080,Maria Naganawa,https://gbf.wiki/Wamdus_(Holiday)
2010,4.0,R,Dark,Will,Permanent,-,Sabre,Staff,Human,-,Special,768,4200,Daisuke Kishio,https://gbf.wiki/Will
3092,8.0,SR,Dark,Will (SR),Permanent,-,Sabre,Staff,Human,-,Balanced,1190,6580,Daisuke Kishio,https://gbf.wiki/Will_(SR)
4557,9.4,SSR,Dark,Will (SSR),Permanent,-,Sabre,Staff,Human,-,Heal,1720,6600,Daisuke Kishio,https://gbf.wiki/Will_(SSR)
4381,9.7,SSR,Fire,Wilnas,Grand,-,Melee,Axe,Human,-,Attack,1183,10085,Masaaki Mizunaka,https://gbf.wiki/Wilnas
4553,9.6,SSR,Light,Wilnas (Halloween),Halloween,-,Melee,Axe,Human,-,Attack,1180,11000,Masaaki Mizunaka,https://gbf.wiki/Wilnas_(Halloween)
4174,9.5,SSR,Dark,Wulf and Renie,Permanent,-,Melee,Gun,Other,-,Attack,1480,8600,"Tomoaki Maeno,Akane Fujita",https://gbf.wiki/Wulf_and_Renie
3321,8.0,SR,Dark,Wulf and Renie (Halloween),Halloween,-,Melee,Gun,Other,-,Defense,1800,4990,"Tomoaki Maeno,Akane Fujita",https://gbf.wiki/Wulf_and_Renie_(Halloween)
3111,8.5,SR,Earth,Yaia,Permanent,-,Sabre,-,Draph,-,Special,1515,5500,Rina Hidaka,https://gbf.wiki/Yaia
3259,8.5,SR,Wind,Yaia (Holiday),Holiday,-,Sabre,-,Draph,-,Special,1150,6730,Rina Hidaka,https://gbf.wiki/Yaia_(Holiday)
4458,9.5,SSR,Earth,Yaia (SSR),Permanent,-,Sabre,-,Draph,-,Special,1300,8800,Rina Hidaka,https://gbf.wiki/Yaia_(SSR)
3206,6.5,SR,Earth,Yamanbagiri Kunihiro,Tie-In / Collab,-,Katana,-,Other,-,Special,880,5200,Tomoaki Maeno,https://gbf.wiki/Yamanbagiri_Kunihiro
4566,9.9,SSR,Water,Yatima,Grand,-,Staff,-,Other,-,Special,1279,8805,Minori Suzuki,https://gbf.wiki/Yatima
4125,9.3,SSR,Earth,Yggdrasil,Permanent,-,Melee,-,Primal,-,Special,1900,6300,—,https://gbf.wiki/Yggdrasil
4563,9.5,SSR,Dark,Yggdrasil (Holiday),Holiday,-,Melee,-,Primal,-,Attack,1225,9875,—,https://gbf.wiki/Yggdrasil_(Holiday)
4380,9.2,SSR,Wind,Yggdrasil (Wind),Permanent,-,Melee,-,Primal,-,Special,1900,6300,—,https://gbf.wiki/Yggdrasil_(Wind)
4088,9.2,SSR,Water,Yngwie,Permanent,-,Melee,Gun,Human,-,Defense,1860,7500,Kazuhiro Yamaji,https://gbf.wiki/Yngwie
4342,9.3,SSR,Wind,Yngwie (Yukata),Yukata,-,Gun,Melee,Human,-,Defense,1830,7630,Kazuhiro Yamaji,https://gbf.wiki/Yngwie_(Yukata)
2030,4.0,R,Water,Yodarha,Permanent,-,Sabre, katana,Harvin,-,Balanced,640,4290,Shigeru Chiba,https://gbf.wiki/Yodarha
4064,9.5,SSR,Water,Yodarha (SSR),Permanent,-,Sabre,Katana,Harvin,-,Attack,1150,9580,Shigeru Chiba,https://gbf.wiki/Yodarha_(SSR)
4259,9.5,SSR,Wind,Yodarha (Wind),Permanent,-,Sabre,Katana,Harvin,-,Attack,1142,10130,Shigeru Chiba,https://gbf.wiki/Yodarha_(Wind)
4363,9.2,SSR,Light,Yorozuya,Tie-In / Collab,-,Katana,Melee,Human,-,Balanced,1367,7700,"Tomokazu Sugita,Daisuke Sakaguchi,Rie Kugimiya",https://gbf.wiki/Yorozuya
4393,9.6,SSR,Light,You,Permanent,-,Melee,Katana,Erune,-,Attack,1000,11000,Miho Wataya,https://gbf.wiki/You
3277,8.0,SR,Dark,You (Event),Permanent,-,Melee,-,Erune,-,Attack,720,5400,Miho Wataya,https://gbf.wiki/You_(Event)
2072,6.5,R,Any,Young Cat (Event),Permanent,-,Melee,-,Other,-,Special,570,3990,Daiki Yamashita,https://gbf.wiki/Young_Cat_(Event)
4006,9.5,SSR,Fire,Yuel,Permanent,-,Katana,Harp,Erune,-,Balanced,1680,7200,Kana Ueda,https://gbf.wiki/Yuel
3223,7.0,SR,Water,Yuel (Event),Permanent,-,Katana,Harp,Erune,-,Balanced,1180,4700,Kana Ueda,https://gbf.wiki/Yuel_(Event)
4580,9.9,SSR,Fire,Yuel (Grand),Grand,-,Katana,Harp,Erune,-,Balanced,1413,7335,Kana Ueda,https://gbf.wiki/Yuel_(Grand)
4210,9.6,SSR,Wind,Yuel (Summer),Summer,-,Katana,Harp,Erune,-,Balanced,1620,7440,Kana Ueda,https://gbf.wiki/Yuel_(Summer)
4138,9.6,SSR,Water,Yuel (Water),Permanent,-,Katana,Harp,Erune,-,Special,1140,8500,Kana Ueda,https://gbf.wiki/Yuel_(Water)
4430,9.3,SSR,Dark,Yuel and Societte,Permanent,-,Katana,Harp,Erune,-,Balanced,1500,7200,"Kana Ueda,Ryoko Shiraishi",https://gbf.wiki/Yuel_and_Societte
4105,9.4,SSR,Wind,Yuisis,Permanent,-,Sabre,Katana,Erune,-,Balanced,1300,8000,Rika Tachibana,https://gbf.wiki/Yuisis
4253,9.4,SSR,Fire,Yuisis (Fire),Permanent,-,Sabre,Katana,Erune,-,Attack,952,9640,Rika Tachibana,https://gbf.wiki/Yuisis_(Fire)
3245,7.5,SR,Wind,Yuisis (Yukata),Yukata,-,Sabre,Katana,Erune,-,Balanced,1250,5030,Rika Tachibana,https://gbf.wiki/Yuisis_(Yukata)
4476,9.4,SSR,Dark,Yuji Itadori and Megumi Fushiguro,Tie-In / Collab,-,Melee,Katana,Human,-,Attack,1228,9860,"Junya Enoki,Yuma Uchida",https://gbf.wiki/Yuji_Itadori_and_Megumi_Fushiguro
4390,9.6,SSR,Light,Yuni,Grand,-,Staff,-,Primal,-,Balanced,1860,6700,Ai Kayano,https://gbf.wiki/Yuni
4495,9.4,SSR,Dark,Yuni (Holiday),Holiday,-,Staff,-,Primal,-,Balanced,1600,8000,Ai Kayano,https://gbf.wiki/Yuni_(Holiday)
3081,6.5,SR,Dark,Yuri Lowell,Tie-In / Collab,-,Katana,-,Human,-,Attack,830,6180,Kōsuke Toriumi,https://gbf.wiki/Yuri_Lowell
4199,9.4,SSR,Wind,Yurius,Permanent,-,Sabre,Staff,Human,-,Special,1260,8900,Hidenobu Kiuchi,https://gbf.wiki/Yurius
4473,9.7,SSR,Light,Yurius (Summer),Summer,-,Sabre,Spear,Human,-,Special,1240,9000,Hidenobu Kiuchi,https://gbf.wiki/Yurius_(Summer)
4075,9.0,SSR,Fire,Zahlhamelina,Permanent,-,Staff,-,Harvin,-,Special,1510,7560,Yumi Hara,https://gbf.wiki/Zahlhamelina
4349,9.6,SSR,Light,Zahlhamelina (Yukata),Yukata,-,Staff,-,Harvin,-,Special,1192,9040,Yumi Hara,https://gbf.wiki/Zahlhamelina_(Yukata)
3059,7.5,SR,Dark,Zaja,Permanent,-,Axe,-,Draph,-,Defense,1450,5920,Hideo Ishikawa,https://gbf.wiki/Zaja
3276,7.0,SR,Earth,Zaja (Halloween),Halloween,-,Axe,-,Draph,-,Defense,1750,5320,Hideo Ishikawa,https://gbf.wiki/Zaja_(Halloween)
2017,4.5,R,Dark,Zehek,Permanent,-,Dagger,-,Human,-,Attack,650,4720,KENN,https://gbf.wiki/Zehek
3060,6.5,SR,Dark,Zehek (Event),Permanent,-,Dagger,-,Human,-,Balanced,1000,4400,KENN,https://gbf.wiki/Zehek_(Event)
4316,9.5,SSR,Dark,Zehek (SSR),Permanent,-,Dagger,Melee,Human,-,Special,1000,10200,KENN,https://gbf.wiki/Zehek_(SSR)
4028,9.5,SSR,Fire,Zeta,Permanent,-,Spear,-,Human,-,Attack,1280,9600,Kana Hanazawa,https://gbf.wiki/Zeta
4112,8.5,SSR,Dark,Zeta (Dark),Permanent,-,Spear,-,Human,-,Attack,1020,10400,Kana Hanazawa,https://gbf.wiki/Zeta_(Dark)
3231,8.0,SR,Light,Zeta (Event),Permanent,-,Spear,-,Human,-,Attack,750,6350,Kana Hanazawa,https://gbf.wiki/Zeta_(Event)
4499,10,SSR,Fire,Zeta (Grand),Grand,-,Spear,-,Human,-,Attack,1100,10500,Kana Hanazawa,https://gbf.wiki/Zeta_(Grand)
4056,9.6,SSR,Light,Zeta (Summer),Summer,-,Spear,-,Human,-,Attack,1280,9600,Kana Hanazawa,https://gbf.wiki/Zeta_(Summer)
4323,9.8,SSR,Water,Zeta (Water),Permanent,-,Spear,-,Human,-,Attack,1120,10400,Kana Hanazawa,https://gbf.wiki/Zeta_(Water)
4239,9.5,SSR,Earth,Zeta and Vaseraga (Halloween),Halloween,-,Spear,Axe,Human,Draph,Balanced,1520,5200,"Kana Hanazawa,Fumihiko Tachiki",https://gbf.wiki/Zeta_and_Vaseraga_(Halloween)
4150,9.3,SSR,Light,Zooey,Permanent,-,Gun,Sabre,Primal,-,Balanced,1460,8700,Ami Koshimizu,https://gbf.wiki/Zooey
3233,7.0,SR,Fire,Zooey (Event),Permanent,-,Spear,-,Primal,-,Special,870,5150,Ami Koshimizu,https://gbf.wiki/Zooey_(Event)
4092,9.4,SSR,Dark,Zooey (Grand),Grand,Summer,Sabre,-,Primal,-,Special,1180,9200,Ami Koshimizu,https://gbf.wiki/Zooey_(Grand)
4564,9.8,SSR,Light,Zooey (Holiday),Holiday,-,Staff,-,Primal,-,Heal,1790,6250,Ami Koshimizu,https://gbf.wiki/Zooey_(Holiday)
4078,8.5,SSR,Light,Zooey (Promo),Permanent,-,Sabre,-,Primal,-,Balanced,1350,7200,Ami Koshimizu,https://gbf.wiki/Zooey_(Promo)
4417,9.5,SSR,Dark,Zoro and Sanji,Tie-In / Collab,-,Katana,Melee,Human,-,Attack,1268,9660,"Kazuya Nakai,Hiroaki Hirata",https://gbf.wiki/Zoro_and_Sanji
4229,9.0,SSR,Wind,Μ's First-Years,Tie-In / Collab,-,Harp,Staff,Human,-,Heal,1641,7211,"Riho Iida,Yurika Kubo,Pile",https://gbf.wiki/%CE%9C%27s_First-Years
4230,9.0,SSR,Light,Μ's Second-Years,Tie-In / Collab,-,Bow,Staff,Human,-,Balanced,1630,8022,"Emi Nitta,Suzuko Mimori,Aya Uchida",https://gbf.wiki/%CE%9C%27s_Second-Years
4231,9.1,SSR,Dark,Μ's Third-Years,Tie-In / Collab,-,Harp,Staff,Human,-,Defense,2219,6233,"Yoshino Nanjō,Sora Tokui,Aina Kusuda",https://gbf.wiki/%CE%9C%27s_Third-Years
